age,sibsp,parch,fare,0,1,2,3,4,5,6,7,survived
-0.12131436205037774,0.5996440385060557,-0.47455601305977513,-0.2005833473067979,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-0.12131436205037774,0.5996440385060557,-0.47455601305977513,-0.2005833473067979,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.6986210980089766,-0.5348937432683127,-0.47455601305977513,-0.2005833473067979,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.6430914729972396,1.7341818202804242,-0.47455601305977513,-0.2005833473067979,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.4194727111628702,1.7341818202804242,-0.47455601305977513,-0.2005833473067979,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.027764812505868517,0.5996440385060557,0.7592896208956402,-0.2005833473067979,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
0.47500233617460724,0.5996440385060557,0.7592896208956402,-0.2005833473067979,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-1.463026933056594,-0.5348937432683127,1.9931352548510555,-0.2005833473067979,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.12131436205037774,0.5996440385060557,1.9931352548510555,-0.21361748217958687,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.12131436205037774,0.5996440385060557,1.9931352548510555,-0.21361748217958687,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.12131436205037774,0.5996440385060557,1.9931352548510555,-0.21361748217958687,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.12131436205037774,0.5996440385060557,1.9931352548510555,-0.21361748217958687,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.12131436205037774,1.7341818202804242,-0.47455601305977513,-0.21734152071466942,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-0.12131436205037774,1.7341818202804242,-0.47455601305977513,-0.21734152071466942,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-0.12131436205037774,1.7341818202804242,-0.47455601305977513,-0.21734152071466942,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
-0.12131436205037774,-0.5348937432683127,-0.47455601305977513,-0.23084116040434377,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.12131436205037774,-0.5348937432683127,-0.47455601305977513,-0.23084116040434377,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.17684398706211477,-0.5348937432683127,-0.47455601305977513,-0.23084116040434377,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.27039353660662396,0.5996440385060557,0.7592896208956402,-0.24015125674205018,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-0.046774774772254606,2.868719602054793,0.7592896208956402,-0.24015125674205018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-1.9102644567253326,-0.5348937432683127,1.9931352548510555,-0.24015125674205018,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-1.9848040440034558,2.868719602054793,0.7592896208956402,-0.25784043978369237,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-1.6121061076128402,2.868719602054793,0.7592896208956402,-0.25784043978369237,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-2.059343631281579,2.868719602054793,0.7592896208956402,-0.25784043978369237,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-1.7611852821690865,2.868719602054793,0.7592896208956402,-0.25784043978369237,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.046774774772254606,-0.5348937432683127,4.460826522761886,-0.25784043978369237,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-2.195997056638562,0.5996440385060557,1.9931352548510555,-0.26715053612139883,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0.2513835743402379,0.5996440385060557,1.9931352548510555,-0.26715053612139883,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-2.1338832185597023,0.5996440385060557,1.9931352548510555,-0.26715053612139883,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.27039353660662396,0.5996440385060557,1.9931352548510555,-0.26715053612139883,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.10230439978399164,0.5996440385060557,0.7592896208956402,-0.26808154575516946,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0.2513835743402379,0.5996440385060557,0.7592896208956402,-0.26808154575516946,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-1.537566520334717,-0.5348937432683127,1.9931352548510555,-0.26808154575516946,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
0.40046274889648414,0.5996440385060557,0.7592896208956402,-0.27320209874090795,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-1.0157894093878552,0.5996440385060557,0.7592896208956402,-0.27320209874090795,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-1.2394081712222247,-0.5348937432683127,1.9931352548510555,-0.27320209874090795,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-2.059343631281579,0.5996440385060557,0.7592896208956402,-0.27390035596623596,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.866710234831609,0.5996440385060557,0.7592896208956402,-0.27390035596623596,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.8477002725652228,-0.5348937432683127,1.9931352548510555,-0.27390035596623596,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.12131436205037774,0.5996440385060557,-0.47455601305977513,-0.27847719932585246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.12131436205037774,0.5996440385060557,-0.47455601305977513,-0.27847719932585246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-2.152518115379233,1.7341818202804242,0.7592896208956402,-0.2916677438171149,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-2.152518115379233,1.7341818202804242,0.7592896208956402,-0.2916677438171149,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-1.8357248694472097,1.7341818202804242,0.7592896208956402,-0.2916677438171149,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-0.4194727111628702,-0.5348937432683127,3.226980888806471,-0.2916677438171149,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-1.3884873457784708,-0.5348937432683127,-0.47455601305977513,-0.3004341305286992,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.27039353660662396,-0.5348937432683127,-0.47455601305977513,-0.3004341305286992,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.10230439978399164,0.5996440385060557,-0.47455601305977513,-0.3150975322605869,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.866710234831609,1.7341818202804242,-0.47455601305977513,-0.3150975322605869,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-1.0157894093878552,1.7341818202804242,-0.47455601305977513,-0.3150975322605869,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.10230439978399164,2.868719602054793,-0.47455601305977513,-0.3150975322605869,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.866710234831609,0.5996440385060557,-0.47455601305977513,-0.3188215707956694,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.3449331238847471,0.5996440385060557,-0.47455601305977513,-0.3188215707956694,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.47500233617460724,0.5996440385060557,-0.47455601305977513,-0.3262696478658346,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0.5122721298136689,0.5996440385060557,-0.47455601305977513,-0.3262696478658346,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-2.1338832185597023,0.5996440385060557,0.7592896208956402,-0.3393037827386236,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-1.9102644567253326,0.5996440385060557,0.7592896208956402,-0.3393037827386236,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-0.4194727111628702,-0.5348937432683127,1.9931352548510555,-0.3393037827386236,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-0.6430914729972396,-0.5348937432683127,-0.47455601305977513,-0.3504758983438713,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.08404456841131618,-0.5348937432683127,-0.47455601305977513,-0.3504758983438713,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.7921706475534859,0.5996440385060557,-0.47455601305977513,-0.3504758983438713,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.27039353660662396,0.5996440385060557,-0.47455601305977513,-0.3504758983438713,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-0.12131436205037774,0.5996440385060557,-0.47455601305977513,-0.3504758983438713,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-0.4194727111628702,0.5996440385060557,-0.47455601305977513,-0.3504758983438713,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.027764812505868517,0.5996440385060557,-0.47455601305977513,-0.3504758983438713,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.12131436205037774,0.5996440385060557,-0.47455601305977513,-0.3504758983438713,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.9412498221097321,-0.5348937432683127,0.7592896208956402,-0.3504758983438713,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
1.0713190343995922,-0.5348937432683127,0.7592896208956402,-0.3504758983438713,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-1.9848040440034558,0.5996440385060557,0.7592896208956402,-0.3541999368789539,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-1.537566520334717,0.5996440385060557,0.7592896208956402,-0.3541999368789539,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
0.47500233617460724,-0.5348937432683127,1.9931352548510555,-0.3541999368789539,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-0.4194727111628702,0.5996440385060557,-0.47455601305977513,-0.3551309465127245,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-0.12131436205037774,0.5996440385060557,-0.47455601305977513,-0.3551309465127245,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.17684398706211477,0.5996440385060557,-0.47455601305977513,-0.3551309465127245,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.2513835743402379,2.868719602054793,-0.47455601305977513,-0.3551309465127245,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-0.7921706475534859,0.5996440385060557,0.7592896208956402,-0.3571475133794717,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-0.7176310602753627,0.5996440385060557,0.7592896208956402,-0.3571475133794717,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
-2.1338832185597023,-0.5348937432683127,1.9931352548510555,-0.3571475133794717,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
0.027764812505868517,0.5996440385060557,-0.47455601305977513,-0.36071700431534837,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
0.47500233617460724,0.5996440385060557,-0.47455601305977513,-0.36071700431534837,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.12131436205037774,-0.5348937432683127,-0.47455601305977513,-0.361648013949119,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.12131436205037774,0.5996440385060557,-0.47455601305977513,-0.361648013949119,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.12131436205037774,0.5996440385060557,-0.47455601305977513,-0.361648013949119,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.17684398706211477,0.5996440385060557,0.7592896208956402,-0.361648013949119,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
0.7731606852870998,0.5996440385060557,0.7592896208956402,-0.361648013949119,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-1.537566520334717,0.5996440385060557,0.7592896208956402,-0.36638126692720896,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-1.537566520334717,0.5996440385060557,0.7592896208956402,-0.36638126692720896,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-1.7611852821690865,0.5996440385060557,0.7592896208956402,-0.36638126692720896,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-1.6866456948909634,0.5996440385060557,0.7592896208956402,-0.36638126692720896,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
-0.12131436205037774,0.5996440385060557,0.7592896208956402,-0.36638126692720896,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
-0.12131436205037774,0.5996440385060557,0.7592896208956402,-0.36638126692720896,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
-0.046774774772254606,-0.5348937432683127,1.9931352548510555,-0.36638126692720896,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-0.12131436205037774,-0.5348937432683127,1.9931352548510555,-0.36638126692720896,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.12131436205037774,-0.5348937432683127,1.9931352548510555,-0.36638126692720896,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
0.8104304789261614,-0.5348937432683127,-0.47455601305977513,-0.3690960910192841,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.7921706475534859,-0.5348937432683127,-0.47455601305977513,-0.38026820662453187,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.12131436205037774,-0.5348937432683127,-0.47455601305977513,-0.38026820662453187,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
1.2949377962339617,0.5996440385060557,-0.47455601305977513,-0.38026820662453187,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
1.5185565580683311,0.5996440385060557,-0.47455601305977513,-0.38026820662453187,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-1.3512175521394092,0.5996440385060557,0.7592896208956402,-0.38026820662453187,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.8104304789261614,-0.5348937432683127,1.9931352548510555,-0.38026820662453187,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.9412498221097321,-0.5348937432683127,-0.47455601305977513,-0.38104466865909653,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.12131436205037774,0.5996440385060557,-0.47455601305977513,-0.38104466865909653,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.12131436205037774,0.5996440385060557,-0.47455601305977513,-0.38104466865909653,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-1.12759879030504,0.5996440385060557,-0.47455601305977513,-0.38112101144906574,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-1.0903289966659784,0.5996440385060557,-0.47455601305977513,-0.38112101144906574,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
-0.12131436205037774,0.5996440385060557,-0.47455601305977513,-0.38112101144906574,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.866710234831609,0.5996440385060557,-0.47455601305977513,-0.38112101144906574,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.27039353660662396,0.5996440385060557,-0.47455601305977513,-0.38112101144906574,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.19585394932850086,0.5996440385060557,-0.47455601305977513,-0.38112101144906574,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.12131436205037774,0.5996440385060557,-0.47455601305977513,-0.38112101144906574,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-0.866710234831609,-0.5348937432683127,0.7592896208956402,-0.38112101144906574,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
1.1458586216777153,-0.5348937432683127,0.7592896208956402,-0.38112101144906574,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
-0.12131436205037774,0.5996440385060557,0.7592896208956402,-0.3821302258920732,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
0.325923161618361,0.5996440385060557,0.7592896208956402,-0.3821302258920732,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-2.1835787613980266,-0.5348937432683127,1.9931352548510555,-0.3821302258920732,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
1.1458586216777153,0.5996440385060557,-0.47455601305977513,-0.38756173609549105,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0.8477002725652228,1.7341818202804242,-0.47455601305977513,-0.38756173609549105,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.5685518857191165,0.5996440385060557,-0.47455601305977513,-0.3914403222297796,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-0.49401229844099337,0.5996440385060557,-0.47455601305977513,-0.3914403222297796,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-1.9848040440034558,0.5996440385060557,0.7592896208956402,-0.3937678463142062,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-2.152518115379233,0.5996440385060557,0.7592896208956402,-0.3937678463142062,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.27039353660662396,-0.5348937432683127,1.9931352548510555,-0.3937678463142062,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
-1.9102644567253326,-0.5348937432683127,0.7592896208956402,-0.4004394613498066,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
0.6986210980089766,-0.5348937432683127,0.7592896208956402,-0.4004394613498066,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
-1.8357248694472097,-0.5348937432683127,-0.47455601305977513,-0.41797409679224284,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0.027764812505868517,-0.5348937432683127,-0.47455601305977513,-0.41797409679224284,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-0.19585394932850086,-0.5348937432683127,0.7592896208956402,-0.41797409679224284,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-1.7611852821690865,-0.5348937432683127,0.7592896208956402,-0.41797409679224284,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-2.059343631281579,-0.5348937432683127,0.7592896208956402,-0.42146538291888275,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-0.5685518857191165,0.5996440385060557,0.7592896208956402,-0.42146538291888275,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
-2.1338832185597023,0.5996440385060557,0.7592896208956402,-0.4234056069956608,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
0.47500233617460724,-0.5348937432683127,1.9931352548510555,-0.4234056069956608,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
